source,target,edge_type,weight
cliente_47838,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47839,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47840,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47841,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47842,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47843,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47844,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47845,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47846,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47847,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47848,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47849,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47850,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47851,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47852,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47853,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47854,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47855,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47856,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47857,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47858,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47859,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47860,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47861,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47862,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47863,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47864,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47865,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47866,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47867,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47868,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47869,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47870,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47871,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47872,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47873,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47874,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47875,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47876,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47877,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47878,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47879,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47880,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47881,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47882,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47883,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47884,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47885,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47886,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47887,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47888,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47889,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47890,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47891,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47892,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47893,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47894,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47895,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47896,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47897,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47898,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47899,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47900,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47901,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47902,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47903,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47904,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47905,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47906,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47907,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47908,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47909,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47910,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47911,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47912,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47913,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47914,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47915,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47916,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47917,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47918,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47919,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47920,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47921,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47922,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47923,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47924,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47925,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47926,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47927,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47928,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47929,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47930,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47931,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47932,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47933,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47934,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47935,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47936,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47937,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47938,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47939,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47940,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47941,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47942,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47943,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47944,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47945,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47946,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47947,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47948,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47949,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47950,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47951,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47952,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47953,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47954,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47955,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47956,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47957,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47958,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47959,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47960,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47961,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47962,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47963,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47964,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47965,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47966,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47967,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47968,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47969,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47970,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_47971,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47972,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47973,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47974,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47975,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47976,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47977,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47978,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47979,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47980,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47981,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_47982,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47983,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47984,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47985,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47986,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_47987,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47988,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47989,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47990,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47991,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47992,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47993,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47994,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47995,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_47996,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_47997,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_47998,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_47999,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48000,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48001,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48002,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48003,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48004,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48005,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48006,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48007,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48008,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48009,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48010,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48011,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48012,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48013,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48014,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48015,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48016,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48017,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48018,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48019,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48020,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48021,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48022,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48023,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48024,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48025,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48026,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48027,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48028,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48029,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48030,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48031,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48032,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48033,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48034,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48035,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_48036,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48037,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48038,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48039,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48040,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48041,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48042,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48043,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48044,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48045,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48046,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48047,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48048,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48049,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48050,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48051,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48052,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48053,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48054,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48055,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48056,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48057,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48058,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48059,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48060,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48061,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48062,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48063,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48064,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48065,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48066,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48067,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48068,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48069,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48070,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48071,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48072,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48073,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48074,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48075,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48076,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48077,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48078,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48079,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48080,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48081,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48082,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48083,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48084,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48085,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48086,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48087,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48088,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48089,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48090,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48091,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48092,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48093,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48094,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48095,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48096,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48097,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48098,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48099,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48100,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48101,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48102,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48103,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48104,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48105,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48106,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48107,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48108,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48109,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48110,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48111,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48112,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48113,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48114,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48115,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_48116,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48117,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48118,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48119,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48120,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48121,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48122,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48123,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48124,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48125,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48126,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48127,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48128,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48129,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48130,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48131,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48132,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48133,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48134,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48135,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48136,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48137,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48138,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48139,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48140,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48141,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48142,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48143,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48144,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48145,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48146,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48147,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48148,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48149,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48150,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48151,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_48152,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48153,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48154,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48155,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48156,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48157,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48158,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48159,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48160,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48161,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48162,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48163,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48164,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48165,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48166,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48167,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48168,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48169,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48170,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48171,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48172,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48173,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48174,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48175,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48176,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_48177,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_48178,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48179,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48180,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48181,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48182,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48183,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48184,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48185,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48186,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48187,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48188,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48189,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48190,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48191,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48192,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48193,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48194,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48195,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48196,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48197,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48198,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48199,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48200,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48201,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48202,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48203,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48204,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48205,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48206,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48207,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48208,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48209,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48210,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48211,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48212,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48213,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48214,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48215,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48216,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48217,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48218,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48219,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48220,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48221,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48222,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48223,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_48224,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48225,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_48226,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48227,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_48228,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_48229,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_48230,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_48231,fraude_Engenharia_social,cliente_tipo_fraude,1.0
